ID,OBJECTID,SPAD_ID,STREETID,TAX_ID,PRINTKEY,LONGNAME,FIPMCD,FIPPLC,ST_NUMBER,ST_NAME,LU_CODE,Assets_within_Comm_Co_CODEA,Assets_within_Comm_Co_CODEB,Assets_within_Comm_Co_CombinedCode,CombinedCodeNumber,PRE,NAME,TYPE,SUFFIX,MCDNAME,ZIPCODE,NEWADD,LASTEDIT,GRP_NAME,SUITE,APT_ID,UNITS,NOTES,alias1,alias2,alias3,CNTY,AG1,AG2,AG3,FCODE,MUN,LOC_FLD2,Lon,Lat,Corridor,CODEAB_CODEA,CODEAB_CODEB,ENTITY,CODEAB_CombinedCode,Entity2,Entity_Category,GeneralCategories
460,8493,8634,12573532,3.115E+25,108.2-06-01.0,NASE MOTORS,73000,73000,1229,W GENESEE ST,431,431,2,43102,43102,W,GENESEE,ST,,SYRACUSE CITY,13204,4/12/2003,4/12/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.1765,43.0529,West Genesee,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
464,8500,8639,12573532,3.115E+25,108.1-02-19.0,ALAN BYER VOLVO,73000,73000,1230,W GENESEE ST,431,431,0,43100,43100,W,GENESEE,ST,,SYRACUSE CITY,13204,4/12/2003,4/12/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.177,43.0534,West Genesee,431,0,AUTO DEALERSHIP,43100,Auto Dealership,Auto Commercial,Commercial and Public Spaces
512,9869,9899,12573456,3.115E+25,100.-01-01.0,AZZAM EAGLE,73000,73000,201,S GEDDES ST,433,431,2,43102,43102,S,GEDDES,ST,,SYRACUSE CITY,13204,3/7/2004,3/7/2004,,,,0,,,,,67,,,,GIS,SYR,,-76.1706,43.0456,Geddes Marcellus,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
571,10408,10378,12573433,3.115E+25,097.-01-96.11,PMV SALES & SERVICE,73000,73000,519,S GEDDES ST,431,431,2,43102,43102,S,GEDDES,ST,,SYRACUSE CITY,13204,6/27/2004,12/19/2011,,,,0,,,,,67,,,,GIS,SYR,,-76.1711,43.0422,Geddes Marcellus,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
620,10614,10576,12573105,3.115E+25,097.-14-29.0,SIGNATURE AUTO SALES,73000,73000,807,S GEDDES ST,431,431,2,43102,43102,S,GEDDES,ST,,SYRACUSE CITY,13204,7/4/2004,7/4/2004,,,,0,,,,,67,,,,GIS,SYR,,-76.1721,43.0396,Geddes Marcellus,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
743,10937,10885,12576748,3.115E+25,072.-04-17.1,3801 BLDG,73000,73000,3801,S SALINA ST,433,431,1,43101,43101,S,SALINA,ST,,SYRACUSE CITY,13205,8/8/2004,8/8/2004,,,,0,,,,,67,,,,GIS,SYR,,-76.1417,43.0117,Southside Salina,431,1,AUTO RENTAL,43101,Auto Rental,Auto Commercial,Commercial and Public Spaces
744,10938,10887,12576763,3.115E+25,072.-02-27.0,AIR JOHNSON AUTO SALES,73000,73000,3613,S SALINA ST,433,431,2,43102,43102,S,SALINA,ST,,SYRACUSE CITY,13205,8/8/2004,8/8/2004,,,,0,,,,,67,,,,GIS,SYR,,-76.1414,43.0128,Southside Salina,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
747,10967,10916,12576772,3.115E+25,076.-11-13.0,DAVES AUTO SALES,73000,73000,3327,S SALINA ST,431,431,2,43102,43102,S,SALINA,ST,,SYRACUSE CITY,13205,8/29/2004,8/29/2004,,,,0,,,,,67,,,,GIS,SYR,,-76.1406,43.0157,Southside Salina,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
829,11300,11681,12580304,3.115E+25,011.-09-15.0,NORTHSIDE AUTO,73000,73000,1700,GRANT BLVD,432,431,2,43102,43102,,GRANT,BLVD,,SYRACUSE CITY,13208,4/12/2005,4/12/2005,,,,0,,,,,67,,,,GIS,SYR,,-76.1393,43.0725,Grant Butternut Cir,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
832,11303,11684,12578347,3.115E+25,029.-19-16.0,HERTZ CAR RENTAL,73000,73000,1216,BURNET AVE,484,431,1,43101,43101,,BURNET,AVE,,SYRACUSE CITY,13203,4/20/2005,,,,,0,,,,,67,,,,GIS,SYR,,-76.1225,43.0539,Burnet,431,1,AUTO RENTAL,43101,Auto Rental,Auto Commercial,Commercial and Public Spaces
850,11950,11966,12578264,3.115E+25,029.-16-38.1,PRIMO MOTORS,73000,73000,703,BURNET AVE,431,431,2,43102,43102,,BURNET,AVE,,SYRACUSE CITY,13203,10/15/2005,10/15/2005,,,,0,,,,,67,,,,GIS,SYR,,-76.1323,43.0525,Lodi,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
866,11988,12004,12581074,3.115E+25,024.-03-13.0,EASTWOOD AUTO SALES,73000,73000,2699,JAMES ST,431,431,2,43102,43102,,JAMES,ST,,SYRACUSE CITY,13206,10/29/2005,10/29/2005,,,,0,,,,,67,,,,GIS,SYR,,-76.1087,43.069,Eastwood James,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
1839,129555,14573,12575483,3.115E+25,003.-02-12.0,GUYS AUTOMOTIVE,73000,73000,725,WOLF ST,431,431,3,43103,43103,,WOLF,ST,,SYRACUSE CITY,13208,12/20/2010,6/13/2014,,,,0,,,,,67,,,,GIS,SYR,,-76.1605,43.0768,Wolf,431,3,TRUCKS ONLY,43103,Trucks Only,Auto Commercial,Commercial and Public Spaces
1879,129648,14581,12575263,3.115E+25,002.-05-20.0,MLJ AUTO & TRUCK,73000,73000,401,WOLF ST,432,431,3,43103,43103,,WOLF,ST,,SYRACUSE CITY,13208,12/20/2010,,,,,0,,,,,67,,,,GIS,SYR,,-76.1637,43.0724,Wolf,431,3,TRUCKS ONLY,43103,Trucks Only,Auto Commercial,Commercial and Public Spaces
2079,130184,14714,12573506,3.115E+25,108.1-02-20.0,MOTOLO MOTORS,73000,73000,1288,W GENESEE ST,431,431,2,43102,43102,W,GENESEE,ST,,SYRACUSE CITY,13204,1/10/2011,,,CARS,,0,,,,,67,,,,GIS,SYR,,-76.1781,43.0532,West Genesee,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
2209,160420,17226,12578047,3.115E+25,030.-05-02.0,EDS AUTO SALES,73000,73000,548,BURNET AVE,474,431,2,43102,43102,,BURNET,AVE,,SYRACUSE CITY,13203,12/12/2011,,,,,0,,,,,67,,,,GIS,SYR,,-76.1366,43.052,Burnet,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
2736,174657,18029,12573532,3.115E+25,108.2-06-05.0,RJ AUTO BROKERS,73000,73000,1215,W GENESEE ST,433,431,2,43102,43102,W,GENESEE,ST,,SYRACUSE CITY,13204,12/11/2012,,,,,0,,,,,67,,,,GIS,SYR,,-76.1757,43.053,West Genesee,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
2741,174662,18033,12573562,3.115E+25,106.-10-03.0,NEW CENTURY AUTO,73000,73000,949,W GENESEE ST,431,431,2,43102,43102,W,GENESEE,ST,,SYRACUSE CITY,13204,12/13/2012,,,,,0,,,,,67,,,,GIS,SYR,,-76.1697,43.0532,West Genesee,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
2808,7866,8080,12575126,3.115E+25,007.-35-17.0,PREMIER AUTO SALES,73000,73000,901,N SALINA ST,431,431,2,43102,43102,N,SALINA,ST,,SYRACUSE CITY,13208,2/1/2003,12/15/2010,,,,0,,DUNRITE AUTO DETAILING,,,67,,,,GIS,SYR,,-76.1556,43.0631,North Salina,431,2,USED CAR ONLY,43102,Used Car Only,Auto Commercial,Commercial and Public Spaces
101,6053,6279,12578311,3.115E+25,031.-09-01.0,QUIK CAR CARE,73000,73000,1600,ERIE BLVD E,433,433,3,43303,43303,,ERIE,BLVD,E,SYRACUSE CITY,13210,4/29/2002,4/29/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.1228,43.0489,Erie Blvd E,433,3,OIL CHANGE,43303,Oil Change,Auto Commercial,Commercial and Public Spaces
109,6063,6288,12578827,3.115E+25,036.-03-03.0,SAMS AUTO BODY,73000,73000,2136,ERIE BLVD E,433,433,1,43301,43301,,ERIE,BLVD,E,SYRACUSE CITY,13224,4/29/2002,4/29/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.1108,43.0523,Erie Blvd E,433,1,BODY SHOP,43301,Body Shop,Auto Commercial,Commercial and Public Spaces
116,6094,6311,12578979,3.115E+25,035.-02-57.0,AAMCO TRANSMISSIONS,73000,73000,2564,ERIE BLVD E,433,433,6,43306,43306,,ERIE,BLVD,E,SYRACUSE CITY,13224,4/28/2002,4/28/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.1016,43.0535,Erie Blvd E,433,6,TRANSMISSION,43306,Transmission,Auto Commercial,Commercial and Public Spaces
121,6115,6334,12579024,3.115E+25,034.-02-04.1,THRU-WAY AUTO GLASS,73000,73000,2814,ERIE BLVD E,433,433,8,43308,43308,,ERIE,BLVD,E,SYRACUSE CITY,13224,4/28/2002,4/28/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.0933,43.0544,Erie Blvd E,433,8,GLASS,43308,Glass,Auto Commercial,Commercial and Public Spaces
124,6118,6337,12579024,3.115E+25,034.-02-10.0,ERIE CAR CARE,73000,73000,2876,ERIE BLVD E,484,433,4,43304,43304,,ERIE,BLVD,E,SYRACUSE CITY,13224,4/28/2002,4/28/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.0912,43.0547,Erie Blvd E,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
145,6340,6549,12578019,3.115E+25,103.-06-11.0,ACE GARAGE,73000,73000,323,BURNET AVE,432,433,4,43304,43304,,BURNET,AVE,,SYRACUSE CITY,13203,5/19/2002,5/19/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.1423,43.0524,Burnet,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
159,6365,6570,12578031,3.115E+25,030.-01-20.1,BON-TON GLASS,73000,73000,459,BURNET AVE,484,433,8,43308,43308,,BURNET,AVE,,SYRACUSE CITY,13203,5/19/2002,5/19/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.1398,43.0523,Burnet,433,8,GLASS,43308,Glass,Auto Commercial,Commercial and Public Spaces
162,6368,6573,12578047,3.115E+25,030.-02-43.0,DAUCCIO & SON,73000,73000,505,BURNET AVE,433,433,4,43304,43304,,BURNET,AVE,,SYRACUSE CITY,13203,5/19/2002,5/19/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.1387,43.0525,Burnet,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
165,6371,6576,12578242,3.115E+25,030.-04-05.0,SYRACUSE TRANSMISSION,73000,73000,610,BURNET AVE,433,433,6,43306,43306,,BURNET,AVE,,SYRACUSE CITY,13203,5/19/2002,5/19/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.1357,43.0521,Burnet,433,6,TRANSMISSION,43306,Transmission,Auto Commercial,Commercial and Public Spaces
175,6382,6609,12578244,3.115E+25,018.-05-28.0,RENDINOS COLLISION,73000,73000,324,LODI ST,433,433,13,43313,43313,,LODI,ST,,SYRACUSE CITY,13203,5/19/2002,5/19/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.1344,43.0534,Lodi,433,13,AUTO TOWING,43313,Auto Towing,Auto Commercial,Commercial and Public Spaces
192,6473,6692,12578305,3.115E+25,029.-13-06.1,AUTOTECH OF SYRACUSE,73000,73000,901,BURNET AVE,432,433,4,43304,43304,,BURNET,AVE,,SYRACUSE CITY,13203,6/4/2002,6/4/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.1272,43.0531,Burnet,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
195,6479,6698,12578334,3.115E+25,029.-19-10.0,DJS COLLISION,73000,73000,1106,BURNET AVE,449,433,1,43301,43301,,BURNET,AVE,,SYRACUSE CITY,13203,6/4/2002,,,,,0,,,,,67,,,,GIS,SYR,,-76.124,43.0536,Burnet,433,1,BODY SHOP,43301,Body Shop,Auto Commercial,Commercial and Public Spaces
198,6482,6701,12578347,3.115E+25,029.-09-03.0,MASELLOS AUTO SERVICE,73000,73000,1201,BURNET AVE,484,433,4,43304,43304,,BURNET,AVE,,SYRACUSE CITY,13203,6/4/2002,6/4/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.123,43.0541,Burnet,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
205,6504,6724,12578807,3.115E+25,028.-12-16.2,PASCARELLAS TOWING,73000,73000,1504,BURNET AVE,433,433,13,43313,43313,,BURNET,AVE,,SYRACUSE CITY,13206,6/5/2002,6/5/2002,,,,0,,,,,67,,,,GIS,SYR,,-76.1164,43.0556,Burnet,433,13,AUTO TOWING,43313,Auto Towing,Auto Commercial,Commercial and Public Spaces
233,7709,7921,12578015,3.115E+25,030.-06-04.0,FIRESTONE TIRE & SERVICE,73000,73000,711,ERIE BLVD E,433,433,2,43302,43302,,ERIE,BLVD,E,SYRACUSE CITY,13210,1/19/2003,1/19/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.1409,43.0511,Erie Blvd E,433,2,TIRES,43302,Tires,Auto Commercial,Commercial and Public Spaces
236,7716,7930,12578229,3.115E+25,030.-07-02.0,VALVOLINE INSTANT OIL CHANGE,73000,73000,1001,ERIE BLVD E,432,433,3,43303,43303,,ERIE,BLVD,E,SYRACUSE CITY,13210,1/19/2003,1/19/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.1361,43.0509,Erie Blvd E,433,3,OIL CHANGE,43303,Oil Change,Auto Commercial,Commercial and Public Spaces
242,7723,7936,12578252,3.115E+25,030.-09-01.0,MONRO MUFFLER BRAKE,73000,73000,1205,ERIE BLVD E,433,433,5,43305,43305,,ERIE,BLVD,E,SYRACUSE CITY,13210,1/19/2003,1/19/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.131,43.0509,Erie Blvd E,433,5,"MUFFLERS, BRAKES",43305,"Mufflers, Brakes",Auto Commercial,Commercial and Public Spaces
270,7800,8015,12579998,3.115E+25,007.-04-03.0,B&T AUTO SERVICE,73000,73000,322,BUTTERNUT ST,433,433,4,43304,43304,,BUTTERNUT,ST,,SYRACUSE CITY,13208,1/26/2003,1/26/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.15,43.0583,Butternut,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
299,7853,8067,12575120,3.115E+25,008.-08-11.0,HIAWATHA AUTO PARTS,73000,73000,1006,N STATE ST,433,433,4,43304,43304,N,STATE,ST,,SYRACUSE CITY,13208,2/1/2003,2/1/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.1545,43.0604,Lodi State,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
313,7868,8082,12575178,3.115E+25,007.-35-13.0,DICKS COLLISION,73000,73000,931,N SALINA ST,481,433,4,43304,43304,N,SALINA,ST,,SYRACUSE CITY,13208,2/1/2003,2/1/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.1558,43.0635,North Salina,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
339,7898,8110,12575214,3.115E+25,007.-02-10.0,ABC TOWING,73000,73000,2424,LODI ST,433,433,13,43313,43313,,LODI,ST,,SYRACUSE CITY,13208,2/1/2003,2/1/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.1611,43.067,Lodi State,433,13,AUTO TOWING,43313,Auto Towing,Auto Commercial,Commercial and Public Spaces
353,7915,8128,12575221,3.115E+25,002.-15-06.0,ROYAL AUTOMOTIVE,73000,73000,1525,N SALINA ST,433,433,4,43304,43304,N,SALINA,ST,,SYRACUSE CITY,13208,2/1/2003,2/1/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.1635,43.069,North Salina,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
377,7943,8155,12575483,3.115E+25,003.-02-20.0,MAJEWSKI AUTO BODY,73000,73000,701,WOLF ST,433,433,1,43301,43301,,WOLF,ST,,SYRACUSE CITY,13208,2/1/2003,2/1/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.161,43.076,Wolf,433,1,BODY SHOP,43301,Body Shop,Auto Commercial,Commercial and Public Spaces
379,7946,8158,12575483,3.115E+25,003.-12-01.0,FM AUTO BODY,73000,73000,710,WOLF ST,433,433,1,43301,43301,,WOLF,ST,,SYRACUSE CITY,13208,2/1/2003,5/20/2010,,,,0,Former Fabians Auto Body,,,,67,,,,GIS,SYR,,-76.1601,43.0761,Wolf,433,1,BODY SHOP,43301,Body Shop,Auto Commercial,Commercial and Public Spaces
382,7949,8161,12575501,3.115E+25,003.-11-02.0,MODERN COLLISION,73000,73000,808,WOLF ST,433,433,1,43301,43301,,WOLF,ST,,SYRACUSE CITY,13208,2/1/2003,2/1/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.1594,43.0773,Wolf,433,1,BODY SHOP,43301,Body Shop,Auto Commercial,Commercial and Public Spaces
393,8033,8234,12580017,3.115E+25,008.-13-05.0,MUSOLINOS AUTO SERVICE,73000,73000,1515,LODI ST,433,433,1,43301,43301,,LODI,ST,,SYRACUSE CITY,13208,2/10/2003,2/10/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.1495,43.0611,Lodi State,433,1,BODY SHOP,43301,Body Shop,Auto Commercial,Commercial and Public Spaces
402,8316,8462,12573905,3.115E+25,106.-05-03.0,MR TIRE,73000,73000,524,W GENESEE ST,433,433,2,43302,43302,W,GENESEE,ST,,SYRACUSE CITY,13204,3/23/2003,9/22/2015,,,,0,FORMER KOST,,,,67,,,,GIS,SYR,,-76.1597,43.0536,West Genesee,433,2,TIRES,43302,Tires,Auto Commercial,Commercial and Public Spaces
409,8328,8475,12573810,3.115E+25,106.-06-05.0,NICK ORSO BODY SHOP,73000,73000,638,W GENESEE ST,433,433,1,43301,43301,W,GENESEE,ST,,SYRACUSE CITY,13204,3/23/2003,3/23/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.1615,43.0538,West Genesee,433,1,BODY SHOP,43301,Body Shop,Auto Commercial,Commercial and Public Spaces
457,8490,8631,12573546,3.115E+25,108.2-06-07.0,SAMS AUTO BODY,73000,73000,1135,W GENESEE ST,485,433,1,43301,43301,W,GENESEE,ST,,SYRACUSE CITY,13204,4/12/2003,,,,,0,,,,,67,,,,GIS,SYR,,-76.1752,43.0533,West Genesee,433,1,BODY SHOP,43301,Body Shop,Auto Commercial,Commercial and Public Spaces
518,9930,9958,12573486,3.115E+25,111.-11-01.0,MAVIS TIRE,73000,73000,1501,W GENESEE ST,433,433,5,43305,43305,W,GENESEE,ST,,SYRACUSE CITY,13204,3/7/2004,3/7/2004,,,,0,,COLE MUFFLER,,,67,,,,GIS,SYR,,-76.1837,43.0519,West Genesee,433,5,"MUFFLERS, BRAKES",43305,"Mufflers, Brakes",Auto Commercial,Commercial and Public Spaces
538,10003,10031,12573486,3.115E+25,111.-08-08.0,C&B AUTO,73000,73000,1516,W GENESEE ST,432,433,4,43304,43304,W,GENESEE,ST,,SYRACUSE CITY,13204,3/14/2004,3/14/2004,,,,0,,,,,67,,,,GIS,SYR,,-76.1845,43.0524,West Genesee,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
539,10004,10032,12573486,3.115E+25,111.-08-10.0,COOKIE CALOIA SERVICE,73000,73000,1524,W GENESEE ST,432,433,4,43304,43304,W,GENESEE,ST,,SYRACUSE CITY,13204,3/14/2004,3/14/2004,,,,0,,,,,67,,,,GIS,SYR,,-76.185,43.0525,West Genesee,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
559,10394,10365,12573630,3.115E+25,100.-09-12.0,JOSES TOWING,73000,73000,301,MARCELLUS ST,483,433,13,43313,43313,,MARCELLUS,ST,,SYRACUSE CITY,13204,6/27/2004,6/27/2004,,,,0,,,,,67,,,,GIS,SYR,,-76.1621,43.0468,Geddes Marcellus,433,13,AUTO TOWING,43313,Auto Towing,Auto Commercial,Commercial and Public Spaces
565,10402,10371,12573437,3.115E+25,100.-13-36.0,EL POETA AUTO TECH,73000,73000,301,S GEDDES ST,432,433,4,43304,43304,S,GEDDES,ST,,SYRACUSE CITY,13204,6/27/2004,12/20/2011,,,,0,,,,,67,,,,GIS,SYR,,-76.1706,43.0447,Geddes Marcellus,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
634,10677,10639,12573186,3.115E+25,083.-02-01.0,SOUTH END AUTO REPAIR,73000,73000,1005,SOUTH AVE,431,433,4,43304,43304,,SOUTH,AVE,,SYRACUSE CITY,13207,7/11/2004,7/11/2004,,,,0,,,,,67,,,,GIS,SYR,,-76.1577,43.0278,South Ave,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
636,10680,10642,12573174,3.115E+25,083.-07-26.0,ED & FRANKS AUTO,73000,73000,1153,SOUTH AVE,433,433,4,43304,43304,,SOUTH,AVE,,SYRACUSE CITY,13207,7/11/2004,7/11/2004,,,,0,,,,,67,,,,GIS,SYR,,-76.1586,43.026,South Ave,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
766,11011,10966,12576873,3.115E+25,077.-11-19.0,MAVIS TIRE,73000,73000,2527,S SALINA ST,433,433,5,43305,43305,S,SALINA,ST,,SYRACUSE CITY,13205,8/29/2004,8/29/2004,,,,0,,COLE MUFFLER,,,67,,,,GIS,SYR,,-76.1435,43.0226,Southside Salina,433,5,"MUFFLERS, BRAKES",43305,"Mufflers, Brakes",Auto Commercial,Commercial and Public Spaces
813,11101,11057,12577260,3.115E+25,085.-11-29.0,SYRACUSE AUTOLAND,73000,73000,1401,S SALINA ST,433,433,4,43304,43304,S,SALINA,ST,,SYRACUSE CITY,13205,8/29/2004,3/19/2012,,,,0,Former A&T Auto Repair,,,,67,,,,GIS,SYR,,-76.1483,43.0329,Southside Salina,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
841,11782,11807,12578983,3.115E+25,035.-02-66.0,SYRACUSE AUTO COLOR,73000,73000,2636,ERIE BLVD E,433,433,9,43309,43309,,ERIE,BLVD,E,SYRACUSE CITY,13224,8/11/2005,8/11/2005,,,,0,,,,,67,,,,GIS,SYR,,-76.0988,43.0539,Erie Blvd E,433,9,PAINTING,43309,Painting,Auto Commercial,Commercial and Public Spaces
884,12076,12091,12575161,3.115E+25,007.-16-01.0,CERIOS AUTO,73000,73000,1425,N STATE ST,432,433,4,43304,43304,N,STATE,ST,,SYRACUSE CITY,13208,12/2/2005,12/2/2005,,,,0,,,,,67,,,,GIS,SYR,,-76.1585,43.0647,Lodi State,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
955,13548,13478,12577933,3.115E+25,103.-10-04.0,EUROPEAN & MIDTOWN AUTO PARTS,73000,73000,212,BURNET AVE,482,433,4,43304,43304,,BURNET,AVE,,SYRACUSE CITY,13203,9/27/2009,,,,,0,,,,,67,,,,GIS,SYR,,-76.1446,43.0522,Burnet,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
975,76068,13791,13001919,3.115E+25,036.-01-11.0,CUSTOM CARS,73000,73000,1918,ERIE BLVD E,484,433,9,43309,43309,,ERIE,BLVD,E,SYRACUSE CITY,13210,5/25/2003,1/19/2010,,,,0,,,,,67,,,,GIS,SYR,,-76.1159,43.0506,Erie Blvd E,433,9,PAINTING,43309,Painting,Auto Commercial,Commercial and Public Spaces
1686,129104,14544,12575143,3.115E+25,007.-36-11.0,PBS TOWING,73000,73000,1201,N STATE ST,484,433,13,43313,43313,N,STATE,ST,,SYRACUSE CITY,13208,12/15/2010,,,,,0,,,,,67,,,,GIS,SYR,,-76.1568,43.0624,Lodi State,433,13,AUTO TOWING,43313,Auto Towing,Auto Commercial,Commercial and Public Spaces
1693,129123,14550,12575146,3.115E+25,007.-15-02.0,DJB FLEET AND AUTO,73000,73000,101,SUNSET AVE,484,433,4,43304,43304,,SUNSET,AVE,,SYRACUSE CITY,13208,12/16/2010,,,,,0,,,,,67,,,,GIS,SYR,,-76.1581,43.0642,Lodi State,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
1937,129754,14605,12575122,3.115E+25,008.-08-20.0,DAVCO PERFORMANCE,73000,73000,102,CATAWBA ST,433,433,4,43304,43304,,CATAWBA,ST,,SYRACUSE CITY,13208,12/21/2010,,,,,0,,,,,67,,,,GIS,SYR,,-76.1549,43.0613,Lodi State,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
2054,129999,14671,12575168,3.115E+25,008.-01-14.0,SYRACUSE AUTO ELECTRIC,73000,73000,821,N SALINA ST,482,433,4,43304,43304,N,SALINA,ST,,SYRACUSE CITY,13208,12/27/2010,,,,,0,,,,,67,,,,GIS,SYR,,-76.1547,43.0621,North Salina,433,4,REPAIR,43304,Repair,Auto Commercial,Commercial and Public Spaces
2114,130492,14726,12573564,3.115E+25,106.-01-16.0,WEST BELDEN TRANSMISSIONS,73000,73000,1058,W BELDEN AVE,433,433,6,43306,43306,W,BELDEN,AVE,,SYRACUSE CITY,13204,1/14/2011,,,,,0,,,,,67,,,,GIS,SYR,,-76.17,43.055,Geddes Marcellus,433,6,TRANSMISSION,43306,Transmission,Auto Commercial,Commercial and Public Spaces
2239,160507,17307,12573621,3.115E+25,100.-03-12.1,DIESEL DICKS,73000,73000,418,MARCELLUS ST,710,433,11,43311,43311,,MARCELLUS,ST,,SYRACUSE CITY,13204,1/2/2012,,,,,0,,,,,67,,,,GIS,SYR,,-76.1645,43.0466,Geddes Marcellus,433,11,TRUCK REPAIR,43311,Truck Repair,Auto Commercial,Commercial and Public Spaces
2785,177021,18828,12579024,3.115E+25,034.-02-04.1,2802 BLDG,73000,73000,2802,ERIE BLVD E,433,433,8,43308,43308,,ERIE,BLVD,E,SYRACUSE CITY,13224,6/3/2014,,,,,0,,,,,67,,,,GIS,SYR,,-76.0939,43.0543,Erie Blvd E,433,8,GLASS,43308,Glass,Auto Commercial,Commercial and Public Spaces
352,7914,8126,12575200,3.115E+25,002.-12-20.0,NORTH SALINA CAR WASH,73000,73000,1600,N SALINA ST,436,436,0,43600,43600,N,SALINA,ST,,SYRACUSE CITY,13208,2/1/2003,2/1/2003,,,,0,,,,,67,,,,GIS,SYR,,-76.164,43.0695,North Salina,436,0,CAR WASH,43600,Car Wash,Auto Commercial,Commercial and Public Spaces
586,10520,10483,12573668,3.115E+25,096.-11-06.0,ONONDAGA VEHICLE CENTER,73000,73000,340,W ONONDAGA ST,435,436,0,43600,43600,W,ONONDAGA,ST,,SYRACUSE CITY,13202,7/4/2004,7/4/2004,,,,0,,,,,67,,,,GIS,SYR,,-76.1561,43.0418,Onondaga,436,0,CAR WASH,43600,Car Wash,Auto Commercial,Commercial and Public Spaces
727,10898,10850,12576641,3.115E+25,072.-11-24.0,CAR WASH,73000,73000,4118,S SALINA ST,464,436,0,43600,43600,S,SALINA,ST,,SYRACUSE CITY,13205,8/8/2004,8/8/2004,,B,,0,,,,,67,,,,GIS,SYR,,-76.1432,43.0082,Southside Salina,436,0,CAR WASH,43600,Car Wash,Auto Commercial,Commercial and Public Spaces
